"Datos","urlficha"
"Oso Negro 	MEDIDAS A. Longitud mayor sin mandíbula inferior	9.7429 B. Anchura Mayor	5.2681 	TOTALES	15.0110 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle Bullpup 7mm Magnum	✓	7mm Magnum	53.280 m (174.8 ft)	Parado	- (Pulmón derecho)	De pie	Torre 2	Nefastix13	Rifle Bullpup 7mm Magnum	✓	7mm Magnum	65.860 m (216.1 ft)	Corriendo	- (Intestinos, Hueso de la Cadera)	De pie	Torre Peso:	Tipo:	Mapa 82.222 kg (181.3 lbs)	Chocolate (F) Tiempo de la herida:	Integridad del trofeo: 4.824	91.672% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-6580, 6229)	2 Tiempo de Captura:	Cazador:	Trophy score: 15.0110 Valor de la captura: 84.302 2026-01-03 02:30	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1086376569"
"Ciervo de Cola Blanca 	Puntos anormales 	Cuerna Derecha	Cuerna izquierda 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 Subtotales	0	0 Total E	0.0000 	Columna 1	Columna 2	Columna 3	Columna 4 A. Nº de Puntas en el Asta Derecha	6	Nº de Puntas en la Cuerna Izquierda	6	Crédito de envergadura	Cuerna Derecha	Cuerna izquierda	Diferencia B. Distancia entre extremos de cuernas	10.0787	C. Envergadura mayor	21.0236 D. Extensión entre las varas principales	16.2205	EL CRÉDITO DE ENVERGADURA PUEDE SER IGUAL PERO NO PUEDE SUPERAR MÁS DE LA VARA PRINCIPAL	16.2205 E. Total de las longitudes de los puntos anormales				0.0000 F. Longitud de la vara principal		20.0394	20.2362	0.1968 G-1. Longitud de la primera punta		3.9764	4.0945	0.1181 G-2. Longitud de la segunda punta		7.7559	7.9134	0.1575 G-3. Longitud de la tercera punta		7.6772	7.7953	0.1181 G-4. Longitud de la cuarta punta, si está presente		7.6378	7.5984	0.0394 G-5. Longitud de la quinta punta, si está presente		5.1969	5.2362	0.0393 G-6. Longitud de la sexta punta, si está presente		0.0000	0.0000	0.0000 G-7. Longitud de la séptima punta, si está presente		0.0000	0.0000	0.0000 H-1. Circunferencia en el lugar más pequeño entre la roseta y la primera punta		4.0157	3.8976	0.1181 H-2. Circunferencia en el lugar más pequeño entre la primera y segunda punta		3.8583	3.8583	0.0000 H-3. Circunferencia en el lugar más pequeño entre la segunda y tercera punta		3.6614	3.5433	0.1181 H-4. Circunferencia en el lugar más pequeño entre la tercera y cuarta punta		3.7008	3.6220	0.0788 	Total	16.2205	67.5198	67.7952	0.9842 		AÑADIR	Columna 1	16.2205 		Columna 2	67.5198 		Columna 3	67.7952 	Subtotal	151.5355 	Restar columna 4	0.9842 	Total	150.5513 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle Bullpup 7mm Magnum	✓	7mm Magnum	52.550 m (172.4 ft)	Parado	- (Intestinos, Estómago)	Agazapado	Nada Peso:	Tipo:	Mapa 80.820 kg (178.2 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-6396, 5987)	1 Tiempo de Captura:	Cazador:	Trophy score: 150.5513 Valor de la captura: 100 2026-01-03 02:21	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1086375387"
"Ciervo de Cola Blanca 	Puntos anormales 	Cuerna Derecha	Cuerna izquierda 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 	0.0000	0.0000 Subtotales	0	0 Total E	0.0000 	Columna 1	Columna 2	Columna 3	Columna 4 A. Nº de Puntas en el Asta Derecha	4	Nº de Puntas en la Cuerna Izquierda	4	Crédito de envergadura	Cuerna Derecha	Cuerna izquierda	Diferencia B. Distancia entre extremos de cuernas	14.1732	C. Envergadura mayor	16.2205 D. Extensión entre las varas principales	14.6850	EL CRÉDITO DE ENVERGADURA PUEDE SER IGUAL PERO NO PUEDE SUPERAR MÁS DE LA VARA PRINCIPAL	12.8740 E. Total de las longitudes de los puntos anormales				0.0000 F. Longitud de la vara principal		12.8740	12.4409	0.4331 G-1. Longitud de la primera punta		2.7165	2.5591	0.1574 G-2. Longitud de la segunda punta		3.2283	2.0079	1.2204 G-3. Longitud de la tercera punta		3.1496	2.9528	0.1968 G-4. Longitud de la cuarta punta, si está presente		0.0000	0.0000	0.0000 G-5. Longitud de la quinta punta, si está presente		0.0000	0.0000	0.0000 G-6. Longitud de la sexta punta, si está presente		0.0000	0.0000	0.0000 G-7. Longitud de la séptima punta, si está presente		0.0000	0.0000	0.0000 H-1. Circunferencia en el lugar más pequeño entre la roseta y la primera punta		3.3071	3.2677	0.0394 H-2. Circunferencia en el lugar más pequeño entre la primera y segunda punta		3.3465	3.1496	0.1969 H-3. Circunferencia en el lugar más pequeño entre la segunda y tercera punta		3.1890	3.3071	0.1181 H-4. Circunferencia en el lugar más pequeño entre la tercera y cuarta punta		0.0000	0.0000	0.0000 	Total	12.8740	31.811	29.6851	2.3621 		AÑADIR	Columna 1	12.8740 		Columna 2	31.8110 		Columna 3	29.6851 	Subtotal	74.3701 	Restar columna 4	2.3621 	Total	72.0080 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle Bullpup 7mm Magnum	✓	7mm Magnum	59.950 m (196.7 ft)	Comiendo	- (Corazón, Pulmón derecho, Hombro)	Tendido	Nada Peso:	Tipo:	Mapa 72.531 kg (159.9 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Settler Creeks (-7666, 5743)	1 Tiempo de Captura:	Cazador:	Trophy score: 72.0080 Valor de la captura: 100 2026-01-03 01:20	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1086369910"
"Íbice Alpino 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	27.329 cm	54.658 cm	27.329 cm	x 1	27.329 	Length of horn, right	27.329 cm 1.2	Circumference of horn, left	7.7 cm			x 1	7.7 	Circumference of horn, right	7.5 cm			x 1	7.5 1.3	Greatest spread	15.6 cm			x 1	15.6 2.	Beauty Points 2.1	Colour	0-3 Points	2 2.2	Age rings and ridges	0-3 Points	0 2.3	Horn curve	0-3 Points	0 Total	60.129 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo .300	✓	Nosler AccuBond .300	434.480 m (1425.5 ft)	Caminando	-	De pie	Torre Peso:	Tipo:	Mapa 22.238 kg (49.0 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 75.077	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (4274, -3030)	1 Tiempo de Captura:	Cazador:	Trophy score: 60.1293 Valor de la captura: 0 2026-03-04 16:47	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1094652914"
"Banteng 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	31.8898	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	28.9764 C. Length of Horn	24.7016	25.6126	0.9110 D-1. Circumference at Base	14.1339	13.7008	0.4331 D-2. Circumference at First Quarter Location: 6.40315	9.5276	10.3543	0.8267 D-3. Circumference at Second Quarter Location: 12.8063	5.3937	5.5512	0.1575 D-4. Circumference at Third Quarter Location: 19.20945	1.3780	2.0472	0.6692 ADD	Column 1	55.1348 Column 2	57.2661 Subtoal	112.4009 SUBTRACT Column 3	2.9975 FINAL SCORE	109.4034 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle Monotiro 7mm Magnum	✓	7mm Magnum	28.340 m (93.0 ft)	Caminando	Cuerpo (Pulmón derecho, Pulmón izquierdo)	Agazapado	Nada Peso:	Tipo:	Mapa 537.028 kg (1183.9 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5582, 7714)	1 Tiempo de Captura:	Cazador:	Trophy score: 109.4031 Valor de la captura: 100 2026-03-04 16:42	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094652973"
"Búfalo de Agua 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	71.9685	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	37.4803 C. Length of Horn	78.1193	81.8339	3.7146 D-1. Circumference at Base	17.5197	18.7008	1.1811 D-2. Circumference at First Quarter Location: 20.458475	12.3228	12.6378	0.315 D-3. Circumference at Second Quarter Location: 40.91695	8.3071	7.1654	1.1417 D-4. Circumference at Third Quarter Location: 61.375425	2.1260	2.4803	0.3543 ADD	Column 1	118.3949 Column 2	122.8182 Subtoal	241.2131 SUBTRACT Column 3	6.7067 FINAL SCORE	234.5064 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	320.560 m (1051.7 ft)	Caminando	Cuerpo (Pulmón izquierdo)	De pie	Torre 2	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	327.080 m (1073.1 ft)	Caminando	Pata delantera izquierda (Pulmón izquierdo)	De pie	Torre Peso:	Tipo:	Mapa 1079.222 kg (2379.3 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 42.106	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5831, 7571)	2 Tiempo de Captura:	Cazador:	Trophy score: 234.5063 Valor de la captura: 29.823 2026-03-04 15:48	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094646953"
"Banteng 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	26.0236	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	13.4646 C. Length of Horn	30.5350	31.5614	1.0264 D-1. Circumference at Base	15.0394	14.5276	0.5118 D-2. Circumference at First Quarter Location: 7.89035	10.9055	11.0630	0.1575 D-3. Circumference at Second Quarter Location: 15.7807	5.9449	5.9449	0 D-4. Circumference at Third Quarter Location: 23.67105	1.5748	2.2441	0.6693 ADD	Column 1	63.9996 Column 2	65.341 Subtoal	129.3406 SUBTRACT Column 3	2.365 FINAL SCORE	126.9756 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	146.310 m (480.0 ft)	Caminando	Cuello (Pulmón derecho, Pulmón izquierdo, Hombro)	De pie	Plataforma para Árbol Peso:	Tipo:	Mapa 638.480 kg (1407.6 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5527, 8961)	1 Tiempo de Captura:	Cazador:	Trophy score: 126.9756 Valor de la captura: 100 2026-03-04 14:27	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094638986"
"Ciervo Sambar 	Left	Right	Points 1.1 Length of Main Beam	0.0000	0.0000	0.0000 1.2 Length of Typical Tines T-1	0.0000	0.0000	0.0000 1.2 Length of Typical Tines T-2	0.0000	0.0000	0.0000 1.3 Circumference of Burr	0.0000	0.0000	0.0000 1.4 Circumference of Main Beam	0.0000	0.0000	0.0000 1.5 Inside Span of Main Beams			0.0000 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	353.010 m (1158.2 ft)	Caminando	- (Columna vertebral 2)	Agazapado	Plataforma para Árbol Peso:	Tipo:	Mapa 264.290 kg (582.7 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 96.645	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5522, 8871)	1 Tiempo de Captura:	Cazador:	Trophy score: 0.0000 Valor de la captura: 0 2026-03-04 11:14	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1094626482"
"Banteng 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	25.7480	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	13.6220 C. Length of Horn	28.5457	29.3094	0.7637 D-1. Circumference at Base	15.1575	14.5669	0.5906 D-2. Circumference at First Quarter Location: 7.32735	10.5512	10.7874	0.2362 D-3. Circumference at Second Quarter Location: 14.6547	5.9055	6.5354	0.6299 D-4. Circumference at Third Quarter Location: 21.98205	2.0472	2.5591	0.5119 ADD	Column 1	62.2071 Column 2	63.7582 Subtoal	125.9653 SUBTRACT Column 3	2.7323 FINAL SCORE	123.2330 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	THUNDERFRUIT	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	343.620 m (1127.4 ft)	Parado	- (Pulmón derecho, Estómago)	Agazapado	Plataforma para Árbol Peso:	Tipo:	Mapa 603.627 kg (1330.8 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5509, 9029)	1 Tiempo de Captura:	Cazador:	Trophy score: 123.2331 Valor de la captura: 100 2026-03-04 11:04	THUNDERFRUIT","https://www.thehunter.com/#profile/THUNDERFRUIT/score/1094625687"
"Búfalo de Agua 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	58.3465	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	54.3701 C. Length of Horn	58.2626	60.5866	2.3240 D-1. Circumference at Base	18.0709	18.5433	0.4724 D-2. Circumference at First Quarter Location: 15.14665	13.4646	13.5039	0.039299999999999 D-3. Circumference at Second Quarter Location: 30.2933	7.0866	8.3071	1.2205 D-4. Circumference at Third Quarter Location: 45.43995	2.9134	2.5984	0.315 ADD	Column 1	99.7981 Column 2	103.5393 Subtoal	203.3374 SUBTRACT Column 3	4.3712 FINAL SCORE	198.9662 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	45.620 m (149.7 ft)	Corriendo	- (Pulmón derecho, Cerebro, Cráneo)	De pie	Nada 2	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	25.700 m (84.3 ft)	Caminando	- (Pulmón izquierdo, Cráneo)	De pie	Nada 3	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	352.520 m (1156.6 ft)	Parado	-	De pie	Torre Peso:	Tipo:	Mapa 1049.050 kg (2312.8 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 622.439	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5390, 7919)	3 Tiempo de Captura:	Cazador:	Trophy score: 198.9661 Valor de la captura: 0 2026-03-04 08:06	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094616099"
"Banteng 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	34.9606	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	31.5354 C. Length of Horn	23.5173	23.2496	0.2677 D-1. Circumference at Base	13.3465	13.6614	0.3149 D-2. Circumference at First Quarter Location: 5.879325	9.3307	9.3307	0 D-3. Circumference at Second Quarter Location: 11.75865	6.0630	5.3543	0.7087 D-4. Circumference at Third Quarter Location: 17.637975	1.8504	2.1654	0.315 ADD	Column 1	54.1079 Column 2	53.7614 Subtoal	107.8693 SUBTRACT Column 3	1.6063 FINAL SCORE	106.2630 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	348.410 m (1143.1 ft)	Caminando	- (Pulmón derecho, Intestinos)	De pie	Plataforma para Árbol Peso:	Tipo:	Mapa 636.494 kg (1403.2 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5702, 7553)	1 Tiempo de Captura:	Cazador:	Trophy score: 106.2630 Valor de la captura: 100 2026-03-04 07:40	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094615299"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	41.120 m (134.9 ft)	Volando	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 2.273 kg (5.0 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 2273.1011 Valor de la captura: 100 2026-03-04 03:51	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606573"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	43.030 m (141.2 ft)	Volando	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 2.329 kg (5.1 lbs)	Azul (F) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 2329.0868 Valor de la captura: 100 2026-03-04 03:50	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606665"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	37.290 m (122.3 ft)	Volando sin estar espantado	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 3.682 kg (8.1 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 3682.1741 Valor de la captura: 100 2026-03-04 03:49	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606655"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	35.820 m (117.5 ft)	Volando	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 2.287 kg (5.0 lbs)	Azul (F) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 2287.0289 Valor de la captura: 100 2026-03-04 03:48	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606658"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	30.030 m (98.5 ft)	Volando	-	De pie	Puesto para Aves Acuáticas 2	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	38.080 m (124.9 ft)	Volando sin estar espantado	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 4.179 kg (9.2 lbs)	Azul (M) Tiempo de la herida:	Integridad del trofeo: 1.984	0% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	2 Tiempo de Captura:	Cazador:	Trophy score: 4179.8435 Valor de la captura: 0 2026-03-04 03:47	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606568"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	39.030 m (128.1 ft)	Caminando	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 2.111 kg (4.7 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9467)	1 Tiempo de Captura:	Cazador:	Trophy score: 2111.4881 Valor de la captura: 0 2026-03-04 03:42	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606354"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	45.930 m (150.7 ft)	Volando	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 2.234 kg (4.9 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 2234.3408 Valor de la captura: 100 2026-03-04 03:36	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606045"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	30.650 m (100.6 ft)	Volando sin estar espantado	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 3.546 kg (7.8 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 3546.2500 Valor de la captura: 100 2026-03-04 03:36	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094606046"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	42.020 m (137.9 ft)	Volando sin estar espantado	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 3.558 kg (7.8 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 3558.4944 Valor de la captura: 100 2026-03-04 03:33	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094605927"
"Ganso nival #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Escopeta de Palanca Cal. 10	Nada	Cartuchos de Perdigones Cal. 10	36.660 m (120.3 ft)	Volando	-	De pie	Puesto para Aves Acuáticas Peso:	Tipo:	Mapa 2.243 kg (4.9 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	99.9% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Whiterime Ridge (-5273, -9468)	1 Tiempo de Captura:	Cazador:	Trophy score: 2243.9644 Valor de la captura: 100 2026-03-04 03:32	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094605928"
"Íbice Alpino 	Measurement	Total	Average	Factor	Points 1.	Measurements 1.1	Length of horn, left	131.014 cm	261.617 cm	130.809 cm	x 1	130.809 	Length of horn, right	130.603 cm 1.2	Circumference of horn, left	33.8 cm			x 1	33.8 	Circumference of horn, right	36.5 cm			x 1	36.5 1.3	Greatest spread	23.3 cm			x 1	23.3 2.	Beauty Points 2.1	Colour	0-3 Points	1 2.2	Age rings and ridges	0-3 Points	3 2.3	Horn curve	0-3 Points	3 Total	231.409 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle Monotiro 7mm Magnum	✓	7mm Magnum	457.360 m (1500.5 ft)	Parado	- (Intestinos)	De pie	Torre 2	Nefastix13	Rifle Monotiro 7mm Magnum	✓	7mm Magnum	434.700 m (1426.2 ft)	Caminando	-	De pie	Torre Peso:	Tipo:	Mapa 105.340 kg (232.2 lbs)	Común (M) Tiempo de la herida:	Integridad del trofeo: 36.415	38.223% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Val-des-Bois (4272, -3031)	2 Tiempo de Captura:	Cazador:	Trophy score: 231.4085 Valor de la captura: 15.025 2026-03-04 03:07	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094604312"
"Banteng 	COLUMN 1	COLUMN 2	COLUMN 3 A. Greatest Spread (not added to score)	33.3465	Right Horn	Left Horn	Difference B. Tip to Tip Spread (not added to score)	30.0394 C. Length of Horn	23.9059	22.6177	1.2882 D-1. Circumference at Base	13.7402	13.9370	0.1968 D-2. Circumference at First Quarter Location: 5.976475	9.8031	10.0787	0.2756 D-3. Circumference at Second Quarter Location: 11.95295	5.1969	5.4331	0.2362 D-4. Circumference at Third Quarter Location: 17.929425	1.4567	2.5197	1.063 ADD	Column 1	54.1028 Column 2	54.5862 Subtoal	108.689 SUBTRACT Column 3	3.0598 FINAL SCORE	105.6292 #	Cazador:	Arma	Visor	Munición	Distancia del Disparo	Estado del animal	Parte del cuerpo	Postura	Plataforma 1	Nefastix13	Rifle de Cerrojo Weatherby Magnum .340	✓	Munición .340 Weatherby Magnum	344.740 m (1131.0 ft)	Caminando	- (Pulmón izquierdo, Columna vertebral 2)	De pie	Torre Peso:	Tipo:	Mapa 576.571 kg (1271.1 lbs)	Común (F) Tiempo de la herida:	Integridad del trofeo: 0	100% Lugar donde se realizó el tiro del jugador:	Disparos:	PUNTUACIÓN FINAL Piccabeen Bay (5833, 7571)	1 Tiempo de Captura:	Cazador:	Trophy score: 105.6291 Valor de la captura: 100 2026-03-04 02:34	Nefastix13","https://www.thehunter.com/#profile/Nefastix13/score/1094602394"
